(40.79037094116211, 29.50893783569336),
(40.790367126464844, 29.508930206298828),
(40.79036331176758, 29.508928298950195),
(40.79036331176758, 29.508928298950195),
(40.79035949707031, 29.508928298950195),
(40.79035568237305, 29.508920669555664),
(40.79035186767578, 29.508926391601562),
(40.79035949707031, 29.508922576904297),
(40.79035568237305, 29.508934020996094),
(40.79035568237305, 29.50893211364746),
(40.79035568237305, 29.508930206298828),
(40.79035949707031, 29.508926391601562),
(40.790367126464844, 29.508926391601562),
(40.79035949707031, 29.50891876220703),
(40.79035949707031, 29.5089168548584),
(40.79035949707031, 29.5089168548584),
(40.79035949707031, 29.508913040161133),
(40.79035186767578, 29.5089168548584),
(40.79035186767578, 29.5089168548584),
(40.79035186767578, 29.5089168548584),
(40.79044723510742, 29.508974075317383),
(40.790443420410156, 29.508975982666016),
(40.790435791015625, 29.508968353271484),
(40.79043960571289, 29.50896453857422),
(40.79043960571289, 29.508974075317383),
(40.790435791015625, 29.50896453857422),
(40.790428161621094, 29.508953094482422),
(40.790428161621094, 29.508968353271484),
(40.79042053222656, 29.508970260620117),
(40.79041290283203, 29.50897979736328),
(40.79041290283203, 29.509002685546875),
(40.79041290283203, 29.50899314880371),
(40.7904052734375, 29.50899887084961),
(40.7904052734375, 29.509008407592773),
(40.7904052734375, 29.508995056152344),
(40.790401458740234, 29.508987426757812),
(40.790401458740234, 29.508983612060547),
(40.790401458740234, 29.508975982666016),
(40.79039764404297, 29.508962631225586),
(40.79039764404297, 29.508947372436523),
(40.7903938293457, 29.508939743041992),
(40.790382385253906, 29.508955001831055),
(40.79036331176758, 29.508970260620117),
(40.79035949707031, 29.508974075317383),
(40.79035186767578, 29.50897216796875),
(40.79034423828125, 29.508968353271484),
(40.79034423828125, 29.508968353271484),
(40.79034423828125, 29.508955001831055),
(40.790348052978516, 29.508960723876953),
(40.79035186767578, 29.50895881652832),
(40.79035949707031, 29.508955001831055),
(40.79036331176758, 29.508953094482422),
(40.79036331176758, 29.508953094482422),
(40.79037094116211, 29.508939743041992),
(40.79037094116211, 29.508934020996094),
(40.79037094116211, 29.508934020996094),
(40.790367126464844, 29.508926391601562),
(40.790367126464844, 29.508926391601562),
(40.790367126464844, 29.508922576904297),
(40.79035568237305, 29.50891876220703),
(40.79035568237305, 29.50891876220703),
(40.79035568237305, 29.508930206298828),
(40.79035568237305, 29.508928298950195),
(40.79035568237305, 29.508928298950195),
(40.79035568237305, 29.508928298950195),
(40.79035568237305, 29.508930206298828),
(40.79035949707031, 29.50891876220703),
(40.79036331176758, 29.508920669555664),
(40.790367126464844, 29.508920669555664),
(40.79037094116211, 29.508920669555664),
(40.79037094116211, 29.5089168548584),
(40.79037094116211, 29.50891876220703),
(40.79037094116211, 29.508928298950195),
(40.79037094116211, 29.50892448425293),
(40.79037094116211, 29.50892448425293),
(40.790382385253906, 29.508907318115234),
(40.79039001464844, 29.508892059326172),
(40.79039001464844, 29.508892059326172),
(40.7903938293457, 29.50889015197754),
(40.79039001464844, 29.508893966674805),
(40.7903938293457, 29.508886337280273),
(40.79039764404297, 29.508878707885742),
(40.790401458740234, 29.50887107849121),
(40.79039764404297, 29.508865356445312),
(40.79039764404297, 29.508865356445312),
(40.7903938293457, 29.50886344909668),
(40.79038619995117, 29.508867263793945),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790382385253906, 29.508874893188477),
(40.790367126464844, 29.508943557739258),
(40.79036331176758, 29.508943557739258),
(40.79036331176758, 29.50894546508789),
(40.79036331176758, 29.50894546508789),
(40.79036331176758, 29.508949279785156),
(40.79036331176758, 29.50895118713379),
(40.79036331176758, 29.508949279785156),
(40.79036331176758, 29.50895118713379),
(40.79035949707031, 29.50895118713379),
(40.79035949707031, 29.508953094482422),
(40.79035949707031, 29.508955001831055),
(40.79035949707031, 29.508956909179688),
(40.79035949707031, 29.50895881652832),
(40.79035568237305, 29.508956909179688),
(40.79035568237305, 29.508955001831055),
(40.79035568237305, 29.50895118713379),
(40.79035949707031, 29.50895118713379),
(40.79035949707031, 29.508949279785156),
(40.79035949707031, 29.508955001831055),
(40.79035949707031, 29.508955001831055),
(40.790367126464844, 29.508956909179688),
(40.79037094116211, 29.50895118713379),
(40.79037094116211, 29.508953094482422),
(40.790367126464844, 29.508941650390625),
(40.79036331176758, 29.50893783569336),
(40.790367126464844, 29.508935928344727),
(40.790367126464844, 29.508939743041992),
(40.79036331176758, 29.508949279785156),
(40.79035949707031, 29.508955001831055),
(40.79036331176758, 29.508955001831055),
(40.790367126464844, 29.508956909179688),
(40.790367126464844, 29.50896644592285),
(40.790367126464844, 29.508975982666016),
(40.790367126464844, 29.50898551940918),
(40.79036331176758, 29.508983612060547),
(40.790367126464844, 29.508989334106445),
(40.790367126464844, 29.508995056152344),
(40.790374755859375, 29.509000778198242),
(40.790374755859375, 29.50899887084961),
(40.79037857055664, 29.509002685546875),
(40.790374755859375, 29.50899887084961),
(40.79037857055664, 29.50899887084961),
(40.79037857055664, 29.508996963500977),
(40.79037857055664, 29.508991241455078),
(40.79037857055664, 29.50897979736328),
(40.79037857055664, 29.50897789001465),
(40.79037857055664, 29.50897216796875),
(40.790382385253906, 29.508974075317383),
(40.79038619995117, 29.50897216796875),
(40.79038619995117, 29.508968353271484),
(40.79038619995117, 29.50896644592285),
(40.79039001464844, 29.50896453857422),
(40.79039001464844, 29.50896644592285),
(40.79039001464844, 29.50896453857422),
(40.79039001464844, 29.508962631225586),
(40.79039001464844, 29.508956909179688),
(40.79039001464844, 29.508953094482422),
(40.7903938293457, 29.50895881652832),
(40.79039001464844, 29.508955001831055),
(40.79038619995117, 29.508949279785156),
(40.79038619995117, 29.508943557739258),
(40.790382385253906, 29.50894546508789),
(40.79037094116211, 29.508934020996094),
(40.790374755859375, 29.508930206298828),
(40.790382385253906, 29.508939743041992),
(40.79037857055664, 29.50892448425293),
(40.790374755859375, 29.50892448425293),
(40.79037094116211, 29.508930206298828),
(40.790367126464844, 29.508926391601562),
(40.79035949707031, 29.50892448425293),
